Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","4.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","3.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","2.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","3.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","3.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","3.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","3.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","3.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","3.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","3.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","3.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","3.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","154","North Macedonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","3.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","162","Norway","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","12.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","11.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","11.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","10.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","9.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","9.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","9.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","9.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","9.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","9.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","8.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","7.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","6.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","6.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","7.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","8.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","8.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","221","Oman","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","7.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","21.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","21.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","21.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","19.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","17.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","16.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","15.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","165","Pakistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","16","F","FAO estimate",""
