TweetID,TimeOfDay,Tweet
3287,13,There are some #fitness habits that you should break as soon as possible! Find out what they are in this article! http://t.co/BTmnUfRPmH
3288,21,if i hear dimonds or swiming pool one more time im gone scream
3289,3,Rochester College Men's JV Basketball - 2013-14 http://t.co/tyFE8WGJa4
3290,20,I'm apparently a fantastic cook.
3291,21,"This chick just made me mad, painting that ugly ahh design on my toes.....She should be fired for that iish"
3292,3,"COME ONE, COME ALL, SEND ME YOUR KID ON CRACK BASKETBALL VIDEOS I NEED THEM FOR THE PURPOSE OF CONVINCING MYSELF TO SUICIDE"
3293,6,@Exagerates Yeah idk it's just like impossible to plant a damn bomb
3294,18,Can't believe not a single person wants to golf on this beautiful day! ‰›_•üè’Ê_’_È
3295,16,"Getting my arm/ab workout in b4 starting my shift (@ Ford Woodhaven Stamping Plant in Woodhaven, MI) https://t.co/cXLAbfhPN6"
3296,21,I‰ù_my @puremichigan #garden!!! http://t.co/lIUBg39E
3297,0,Great to see 2 alumni coaching tonight! Thanks to Brian Ouellette ('90) and Nate Sharpe ('96) for leading your team‰€_ https://t.co/s1prlS3NDb
3298,22,"I just unlocked the ""7-10 Split"" badge on @foursquare for checking in at bowling alleys! The Dude is in the house! http://t.co/9R5kzVAj"
3299,23,Asst. Director of Athletic Communications - Baseball http://t.co/R6aCKR1lKC
3300,0,Harbaugh tries coaching baseball out for size https://t.co/thJFOQKA5W via @mlb
3301,19,Is there anyone out there that likes disc golf?
3302,20,Imagine the guys with psychedelic images on their clothing are touring acrobatic yoga practitioners
3303,15,"Yes, you can run Windows &amp; Mac apps from a #Chromebook https://t.co/ZlshV4cUbt @frame @HelloPaperspace @MacinCloud"
3304,19,Quick stop in the Porkies for this look at the Lake of Clouds. But not much hiking because rain and‰€_ https://t.co/lJN7YZBJNx
3305,21,Awkwardly walking through Kroger carrying 40 avocados... Believe it or not this isn't the first time
3306,6,"Why am I awake? ’Ê_’_„ oh..yeah, because a few people decided it was a good idea to practice gymnastics at 2 in the morning..outside my window."
3307,1,Day 1 of painting complete.
3308,2,Watching love &amp; basketball for the night
3309,20,@ggillingham YAAAY maybe I should hit the weights...because it'll be equally hard standing next to YOU!! :) #wedding
3310,20,Walked by this old comic store near my sister's old elementary school on Melrose.
3311,23,Where all my #Shooters at? And I do mean #Basketball #Males &amp; #Females welcome Sponsored by such_style‰€_ http://t.co/qcnbZiInib
3312,4,Overheard: person: what is that ching chong ping pong music you listen to? me: i'll give you a 10 seconds... http://t.co/BXMbs3TqaR
3313,18,Life is like an arcade y'know\nIf you're good enough then you can win\nBut if you fail then just fork up some more money and retry
3314,1,Her date got an applause when he walked in lol....#GoodJobMicah’Ê_’ü‰ lol http://t.co/uNJugWtBOM
3315,0,Officiating soccer in Andover.
3316,18,@CaesarsPalace Just like to say thank you for such an amazing time.. @AgileHostile and I definitely had a great four day run this weekend..
3317,22,studio needs cleaning and more space... https://t.co/dSIhToyxkt
3318,2,Just made @AnthonyGattine run to the store for a bunch of tubs of ice cream. ’Ê_’ü„
3319,13,@d_flexxing yeah but who cleaned it up??
3320,4,In case you missed it: New Story: Saline High School Junior Varsity Softball falls to Northville High School 4-1 https://t.co/27ct24I5WV
3321,2,Awesome turnout at first WBC summer practice! 12 juniors and 4 alumni! I'm excited for the future of Crestwood Rowing!
3322,23,Manziel mania. Let's go Johnny Football. @JManziel2
3323,14,accidentally walked into the wrong classroom while a class was in session #mylife
3324,12,@JewellStorm what gym are you at ?
3325,11,"I'm at Ribitsch livingroom (Garden City, MI) http://t.co/DEvC2KBz"
3326,13,You don't need to code to build a #tech product. Just check out ProtoHack #Detroit via @TaraReed_ : https://t.co/eTzkbvCcCc
3327,17,Trying to workout but it's kinda hard when my dog keeps trying to sit in my lap and lick my face!
3328,19,Currently dressed in all black - running backstage at Pimpernel rehearsal. Like a part time job for the next week.
3329,21,I have to do some squats .
3330,1,The only thing I deserve is a half ass 'relationship' with someone who only cares when they're shit faced hammered.
3331,16,Crash this party: Public Pool opens new exhibition on careening car culture: http://modeldmedia.com/filterd
3332,17,Walked through a metal detector and it started beeping ’Ê_’ü…
3333,20,my sincere want to exercise and ride my super cool new bike is consistently being thwarted by a 98deg heat index
3334,1,39 reps for AMReps 2 mins: Box Jump Overs http://t.co/LVmiaFViBU
3335,18,Can't wait to go to my old stopping ground for the dance competition #slhs
3336,5,‰€œ@ParadoxFtWorth: The Paradox is a church plant that is passionate about planting more churches for the glory of God. http://t.co/6NEElpf6‰€ù
3337,21,Who needs to go out to eat when you can make your own hamburgers at home? I eat way too good now that I cook
3338,23,I love watching cooking shows but hate it because I always get hungry. ’Ê_’üÇ’Ê_’ü˜’Ê_’üù
3339,22,"I'm working out with @MapMyRide! Current distance: 4.00mi, time elapsed: 53:32, current pace 13:23min/mi, current speed: 4.49mi/h"
3340,15,BBQ Pit Wars marathon? Nobody bother me until dinner...
3341,1,CrossFit NapTown Games Training Camp http://t.co/XSlcnUHvTe
3342,9,No days off....I was told you're suppose to work out at lease 30 minutes‰€_ https://t.co/rgNX1DKLhe
3343,0,@grantyaklin go play pool
3344,0,"Nephew is dancing, sorta."
3345,20,#lookslikeAdream #naturalbeauty  #instagay #followme #Eden @ Miller Park Walking Trail http://t.co/Mk3Jtno4BS
3346,13,Some kids asked me if we could go to a rock garden...  Why? That sounds like the most boring experience ever.
3347,17,I'm removing some red paint today ! Hartland MI https://t.co/Zq28pmOR7a
3348,23,Problems hit the gym they all work out
3349,19,Not playing softball this year I guess :/
3350,20,Cooking supper and waiting to meet Evie at he bus stop. (@ Country French Estates) http://t.co/Jqswaaa3
3351,15,@daniyellllle hell no! HELL ’Ê_’±è NO ’Ê_’±è $450 for a stroller? Does it come with a built in plasma? ’Ê_’ü_
3352,4,The Cats Pajamas #partycrshr time to get down.. #party #edm #dance #dj  https://t.co/B491fPdQ
3353,16,@MahindraRise announces $100000 grant and winners #detroitrise @CorpMagazine Malik Yakini D-Town Farm accepts tractor http://t.co/rbGHZGamYQ
3354,22,Good luck to @digrigs66 and 1st Ironman Triathlon. Go ROCK IT. Smile at the finish line an‰€_ https://t.co/3y3Jvqa2AT https://t.co/mqnBze3x2M
3355,14,@chrisberryesq Did you go to Lifetime around 8:15 this morning? \nWe may have walked by each other on my way out (you on the way in).
3356,2,LIVE on #Periscope: Corner Brewery -- Ypsilanti Michigan---after Delt Sig golf outing https://t.co/2JoXrScGKC
3357,23,But then to run away from my problems would just be cowardly at best
3358,12,In case you missed it: New Story: Ann Arbor Huron High School Girls Varsity Water Polo beat Grand Ledge High School https://t.co/ZQgxUDGpQG
3359,6,I just thought of something it's crazy how Travis was running to get into that pool today but be cutting up on me when its bath time ’Ê_’«”
3360,14,Screw @erickson_andy for always convincing me to work out so early. I don't function before noon
3361,3,Late night trip to my best friend of 28.5 years and right when I get here I have to run to Taco Bell to get his wi... http://t.co/DL5NpsixKt
3362,1,@TheShindiggly1 well ill be home all weekend. Cleaned my room so there is space for chills now.
3363,17,Our dance crew is always ready. #whereswaldo #consuela #journeywithjazib #youbettaworkbitc‰€_ https://t.co/RHnEnSdLd6 https://t.co/UvDKRR15ZB
3364,21,I literally ask myself what can I waste my money on when I walk into Walmart ’Ê_’ü’
3365,18,If your a cook &amp; want a full time job.. call me.
3366,21,Kayaking is the shit! https://t.co/z4aVdCJDdt
3367,21,I just finished mountain biking 20.35 miles in 1h:59m:53s with #Endomondo #endorphins http://t.co/vGFLEqsqKX
3368,22,It would be freezing and raining time for beer and baseball then
3369,0,All I want to do is run :(
3370,1,@rickywatson__ we gotta link up this summer run the table at the gym.
3371,3,"@DerekWetmore Thanks! Interaction has been fun this season. Looking forward to next already - my wife is excited, no more baseball"
3372,3,Still walked away a winner... #FNM http://t.co/mb3cX31OIC
3373,14,love the fact that there is construction going on right outside my bedroom window ’Ê_’_ƒ
3374,16,Was out walking 3.10 miles with #Endomondo. See it here: http://t.co/rVvAftAaaR
3375,1,Cooking dinner
3376,2,Another amazing weekend ‰œ¬‰›_•üè #Lovaticanoetrip @ Whites Canoe Livery Sterling Mi https://t.co/6z7IfEZJMH
3377,4,Great job tonight bryn728 and the Clio marching band.  So fun to see all their hard work paying‰€_ https://t.co/gWblPkwr7H
3378,2,BEAST MODE!! https://t.co/4X7nZmZPPW \n#crossfit \n#countryspiritcrossfit \n#fitness‰€_ https://t.co/CJg7gTK5Au
3379,11,"@davidparfittRI 5 or 6 more weeks. I tend to paint on the floor, and got 12 buldging discs from it. OW."
3380,15,#FITNESS #FACT: #Visualization can help to improve your #workout! http://t.co/u8vsObx7sg
3381,22,"Coldplay is great music for yardwork until the iPod battery dies:( in Winter Garden, FL http://loopt.us/m7DTOA"
3382,3,So tasted the sugar cookies...feels like I missed something. Probably bc I baked them so late #tiredbaker
3383,11,"Took yesterday off from workouts, and probably today, too. No time today (was going to run, but was up all night fighting discomfort). :("
3384,22,"#RollCall sweeping this position week, we need it!! (@ Harbor Lanes in Saint Clair Shores, MI) https://t.co/6HXEn7gIVG"
3385,17,This is it today :D.  I painted it :) [pic] ‰€” https://t.co/l0soWnj7yE
3386,13,About to attempt to golf for the first time in about 5 years. This ought to be hilarious #TigerTigerWoodsYall
3387,1,"""Y'all niggas couldn't walk a mile in my shoes , its always a problem with the chicks that I choose."""
3388,21,"Doesn't matter if it's 'futbol', soccer, basket weaving, or hot dog eating...\nUSA! USA! USA! ______"
3389,6,when u were laughing that one time in the video and ur special dance that u always did  https://t.co/kZTqhMZhd9
3390,4,"wats goin on fbn&amp; twt fam :-) Chkn n frm da wknd,it was Kool did a lil running around tuk care of sm over due buss, i'm gettn thr,sty focus!"
3391,17,Football party! #golions!! But then tomorrow I start my @FitnessBlender 4wk meal plan! Excited to make the change! #wishmeluck
3392,2,I'm so glad the Pokemon Gym in Grosse Ile is at Riverpointe Christian Church.
3393,15,Building a girls bedroom in my basement for the shoot on friday night!!
3394,0,"@Eric_Chase As always, I enjoy talking baseball w/ you my friend."
3395,14,Try http://t.co/YbFgDpYdWU Food Alcohol American Asian Baked Goods Berries Beverages Candy Cheese #Baked #menu
3396,2,I wanna walk the walk fuck talking the talk
3397,10,You might be running circles around everyone at work today. Yo... More for Scorpio http://t.co/cP8fMkOW17
3398,19,Bro quit messing around and workout already @Hhourani123 http://t.co/xbbPHzOvQx
3399,22,"Try biking up a mountain, no, it's not fun. #mountain #biking #sucks @ Stanton, Kentucky http://t.co/v8yhPDEdIE"
3400,2,I just can't wait to just spend everyday swimming and tanning
3401,1,If we ran this country the way you did your businesses America would've blown up already
3402,23,Ican't stand a ran thru nigga dat got the audacity to be in my face Knowing damn well be been ran thru like the tape at the end of the race’Ê_’ü«
3403,7,"""this isn't a snack this is a fucking CHORE"""
3404,0,Heading out to play some indoor Ultimate Frisbee.  It's definitely an awesome way to end a week. http://lokuu.com/p/1714
3405,14,My #1 life goal: Be a hot mom running errands on a Sunday in my tricked out Denali
3406,23,This chick at the gym though ’Ê_’üç’Ê_’üç
3407,23,"@AlexiLalas should have stick with dance, keep your opinion to the dance floor as well #CopaAmerica #soccer"
3408,20,someone already bought my house and my mom is house hunting in south lyon tomorrow yikes
3409,20,Taking a shower after all the yard work I did sounds amazing.
3410,23,My bros climbing pompier ladders http://t.co/wXvShMpJ81
3411,16,@_jillbethename HE WENT BOWLING WITH THEM
3412,19,This beer garden bench is calling your name this evening. Gorgeous fall day! $5 off large pizzas and‰€_ https://t.co/wn0yWNYQ40
3413,1,Kris Bryant ... Home Run ! Let's Go Cubs #WorldSeries
3414,19,I been walking my baby down. Any other suggestions that will help him come on out.?
3415,17,@SharraeEyecandy hey we need to go walking
3416,18,Someone come over and swim with me!!
3417,22,Defense looks good. Found another running back.  Still need a future QB.  #GoBlue
3418,7,Finally done wrapping chase and Tamiya gifts. And putting his scooter together. Still have two sets of other... http://t.co/BTdT9XBl2w
3419,1,Had an awesome day with my babaaayyyy! Archery and grandmas house! @Allyjosephine ’Ê_’_ø
3420,4,I'm a capricorn baby....feels like it's my snowcoming...all these diamonds dancing on my wrist like it's homecoming ’Ê_’__
3421,3,"You Fish like the idea of swimming around aimlessly, following... More for Pisces http://t.co/f7IDOlnNvJ"
3422,2,@tweetinwilliams I walked into Kroger earlier tonight and then right back out.
3423,22,@WenrichAlex so you're actually going to bring these into a show to give to people who are dancing a different way then you???
3424,11,"Sorry, Mr. Hanging Plant, time to break up. I'm over this whole‰€_ https://t.co/d1o4318EsN"
3425,10,#summer2014 #fun #mykids #walking @ Downtown Detroit Hart Plaza http://t.co/hKBYKV0Fom
3426,0,Huh. Guess those veggie chips I had before working out don't really provide enough energy to get me through it. Who knew!
3427,10,You might experience a run-in with self-doubt if your day devi... More for Gemini https://t.co/ugdovdMgnI
3428,19,Country Spirit CrossFit Scholarship Program: http://t.co/5Fh8FoMHGE via @YouTube
3429,17,"Things are looking in my favor, they might just workout in best interest anyways #GodIsGood"
3430,21,Freshman- The CMU Coaching Staff\n\nLike or retweet to vote for the freshman https://t.co/vjn2fvsDDB
3431,23,BOYS LACROSSE: Gazzillo finds Schleicher for spinning close-range goal. Jaggi follows with a scoop and score. Wahconah leads 3-0.
3432,5,@kelseekinder yeah then you'd be a lot better looking &amp; good at basketball.
3433,14,"If swimming was a movie, it'd be a horror story"
3434,21,Take care of yourself - nobody else will!\n#fitness #personal #trainer #sexy #bod @ Defined Personal Training http://t.co/NSoF9bPj
